"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comparison"
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation",124,-0.369183537376802,-1.33863252141866,0.0418410041841004,0.181070116268938,0.14298252884409,2931,"tags=40%, list=19%, signal=32%","Eng/Wnt5a/Ptprm/Egr3/Rictor/Apoh/Thbs1/Aldh1a2/Cdh13/Flt1/Bmp6/Gata2/Fgfr1/Vash2/Rgcc/Nr4a1/Egf/Hmox1/Arg1/Prox1/Itgb3/Flt4/Sparc/Sulf1/Sema5a/Prkd1/Akt3/Cav1/Igf2/Dysf/Vegfa/Vash1/Ghrl/Wnt2/Gja1/Col4a3/Atoh8/Egfl7/Bmp4/Fgf2/Ager/Mmrn2/Nrarp/Tie1/Pgf/Thbs4/Dll4/Fgfr3/Ppp1r16b","cGASKOvsWT"
"GO:0106106","GO:0106106","cold-induced thermogenesis",125,0.308728489546256,1.28325441890185,0.0419435212858534,0.181354033168267,0.143206724625725,1953,"tags=25%, list=13%, signal=22%","Cxcr4/Fabp5/Cmklr1/Il4/Ksr2/Fabp4/Irf4/Ucp2/Plcl2/Pctp/Lpin1/Lcn2/Syk/Tlr4/Map2k6/Adrb2/Il18/Trpv2/Appl2/Adamts5/Epas1/Prdm16/Mfap2/Notch1/Ccr2/Adam17/Flcn/Il15/Pdgfc/Oma1/Bscl2","cGASKOvsWT"
"GO:0032401","GO:0032401","establishment of melanosome localization",16,-0.625134603945558,-1.59538292443271,0.0422770253920973,0.182316571814538,0.143966795986973,892,"tags=25%, list=6%, signal=24%","Rab27b/Cdh3/Mreg/Shroom2","cGASKOvsWT"
"GO:0098962","GO:0098962","regulation of postsynaptic neurotransmitter receptor activity",15,-0.623958729894473,-1.56718012776527,0.0422067977751669,0.182316571814538,0.143966795986973,1985,"tags=33%, list=13%, signal=29%","Src/Nptxr/Dlgap1/Shisa6/Nptx2","cGASKOvsWT"
"GO:0000469","GO:0000469","cleavage involved in rRNA processing",27,-0.53878640724979,-1.51836685778657,0.0424143556280587,0.182316571814538,0.143966795986973,6178,"tags=74%, list=41%, signal=44%","Nop9/Fcf1/Rps21/Exosc3/Tbl3/Bop1/Exosc10/Rpp40/Bms1/Eri2/Exosc2/Exosc8/Nhp2/Rrs1/Exosc7/Nob1/Rcl1/Npm1/Nol9/Tsr1","cGASKOvsWT"
"GO:0061469","GO:0061469","regulation of type B pancreatic cell proliferation",12,-0.641321351359968,-1.51683106841338,0.0423011844331641,0.182316571814538,0.143966795986973,2312,"tags=50%, list=15%, signal=42%","Nr4a1/Nr1d1/Nupr1/Ptprn/Nr4a3/Sgpp2","cGASKOvsWT"
"GO:0071711","GO:0071711","basement membrane organization",27,-0.537772802059562,-1.51551039276256,0.0424143556280587,0.182316571814538,0.143966795986973,1754,"tags=33%, list=12%, signal=30%","Phldb1/Cav1/Phldb2/Col4a1/Lamb3/Hmcn1/Tfap2a/Spint2/Ntn4","cGASKOvsWT"
"GO:0051451","GO:0051451","myoblast migration",13,-0.620222752825779,-1.49689360160226,0.0423728813559322,0.182316571814538,0.143966795986973,1404,"tags=31%, list=9%, signal=28%","Six4/Net1/Megf10/Thbs4","cGASKOvsWT"
"GO:0014841","GO:0014841","skeletal muscle satellite cell proliferation",13,-0.61967499154127,-1.49557159211736,0.0423728813559322,0.182316571814538,0.143966795986973,2152,"tags=38%, list=14%, signal=33%","Six5/Paxbp1/Megf10/Rtl1/Fgf2","cGASKOvsWT"
"GO:0046330","GO:0046330","positive regulation of JNK cascade",91,0.339790691033283,1.34682585030224,0.0423645173752851,0.182316571814538,0.143966795986973,2047,"tags=29%, list=13%, signal=25%","Traf1/Rassf2/Fcgr2b/Wnt16/Mmp8/Dab2/Nod2/Sh3rf3/Card9/Trpv4/Tlr4/Map3k1/Mturn/Fgd4/Il1a/Pycard/Tlr3/Naip5/Cracr2a/Naip1/Naip2/Mink1/Map3k11/Dusp22/Taok3/Ripk1","cGASKOvsWT"
"GO:0009110","GO:0009110","vitamin biosynthetic process",15,0.592451821047263,1.58648749460766,0.0424730820264871,0.182403130596386,0.144035147373593,3341,"tags=60%, list=22%, signal=47%","Cyp27a1/Pdxk/Pltp/Akr1a1/Tnf/Cyp2r1/Tpk1/Nfkb1/Rfk","cGASKOvsWT"
"GO:0046461","GO:0046461","neutral lipid catabolic process",29,0.45773922779579,1.46676413441492,0.0425586610019818,0.182403130596386,0.144035147373593,2325,"tags=45%, list=15%, signal=38%","Apoc2/Apoc2l/Lipc/Abhd16b/Apoa2/Pik3cg/Ldlr/Lipe/Sorl1/Daglb/Abhd12/Lypla2/Liph","cGASKOvsWT"
"GO:0046464","GO:0046464","acylglycerol catabolic process",29,0.45773922779579,1.46676413441492,0.0425586610019818,0.182403130596386,0.144035147373593,2325,"tags=45%, list=15%, signal=38%","Apoc2/Apoc2l/Lipc/Abhd16b/Apoa2/Pik3cg/Ldlr/Lipe/Sorl1/Daglb/Abhd12/Lypla2/Liph","cGASKOvsWT"
"GO:0010874","GO:0010874","regulation of cholesterol efflux",29,0.45713569055344,1.46483018004285,0.0425586610019818,0.182403130596386,0.144035147373593,2790,"tags=41%, list=18%, signal=34%","Apoe/Abca1/Eepd1/Pltp/Srebf2/Abca3/Lamtor1/Abca7/Nr1h3/Abca8a/Trem2/Abca2","cGASKOvsWT"
"GO:0034433","GO:0034433","steroid esterification",13,0.616718613909569,1.59874619244158,0.0426956460035617,0.18251867719909,0.144126389074843,3223,"tags=69%, list=21%, signal=55%","Agtr1b/Apoe/Stard4/Apoa2/Agt/Lamtor1/Soat1/Abca2/Abcg1","cGASKOvsWT"
"GO:0034434","GO:0034434","sterol esterification",13,0.616718613909569,1.59874619244158,0.0426956460035617,0.18251867719909,0.144126389074843,3223,"tags=69%, list=21%, signal=55%","Agtr1b/Apoe/Stard4/Apoa2/Agt/Lamtor1/Soat1/Abca2/Abcg1","cGASKOvsWT"
"GO:0034435","GO:0034435","cholesterol esterification",13,0.616718613909569,1.59874619244158,0.0426956460035617,0.18251867719909,0.144126389074843,3223,"tags=69%, list=21%, signal=55%","Agtr1b/Apoe/Stard4/Apoa2/Agt/Lamtor1/Soat1/Abca2/Abcg1","cGASKOvsWT"
"GO:1904888","GO:1904888","cranial skeletal system development",65,-0.413389206381947,-1.3677345933727,0.0427098674521355,0.18251867719909,0.144126389074843,1751,"tags=38%, list=12%, signal=34%","Ext1/Rab23/Gli3/Twist2/Mmp14/Hoxa2/Twist1/Prrx2/Irx5/Gna11/Fgfr2/Runx2/Six4/Tbx15/Chst11/Dlx2/Msx2/Foxc2/Hoxa1/Tgfb3/Tgfb2/Bmp4/Tfap2a/Lhx1/Six2","cGASKOvsWT"
"GO:0002920","GO:0002920","regulation of humoral immune response",32,0.460032645373932,1.50326143353146,0.0427784586429504,0.18267894112353,0.14425294193553,2673,"tags=50%, list=18%, signal=41%","Cr2/Cd55/Fcgr2b/A2m/Ptpn6/Nod2/Ptprc/Cfhr2/Serping1/C3/Cd37/Cfhr4/Cfh/Cd5l/Trem2/Tnf","cGASKOvsWT"
"GO:0032411","GO:0032411","positive regulation of transporter activity",99,-0.377112799909021,-1.32974025355842,0.0429184549356223,0.183143675527754,0.144619920770724,1729,"tags=20%, list=11%, signal=18%","Cacnb3/Adrb1/Slc6a9/Edn1/Rnf207/Stk39/Atp1b1/Stac3/Rapgef3/Jph2/Cacnb2/Dmd/Bmp4/Trpc6/Ager/Hcn1/Drd4/Akap6/Rgs9/Wnk2","cGASKOvsWT"
"GO:0002486","GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",15,-0.622764247685651,-1.56417997937252,0.0432057637136479,0.18363601816109,0.145008700522031,82,"tags=27%, list=1%, signal=27%","H2-Q4/H2-Q10/H2-Q7/H2-Q6","cGASKOvsWT"
"GO:0042754","GO:0042754","negative regulation of circadian rhythm",15,-0.622741506468461,-1.56412286087742,0.0432057637136479,0.18363601816109,0.145008700522031,1251,"tags=33%, list=8%, signal=31%","Per2/Ghrl/Ptger3/Lepr/Adora1","cGASKOvsWT"
"GO:0007135","GO:0007135","meiosis II",10,-0.666066977150059,-1.50280659014738,0.0432525951557093,0.18363601816109,0.145008700522031,1239,"tags=30%, list=8%, signal=28%","Sgo1/Stag3/Rec8","cGASKOvsWT"
"GO:0061983","GO:0061983","meiosis II cell cycle process",10,-0.666066977150059,-1.50280659014738,0.0432525951557093,0.18363601816109,0.145008700522031,1239,"tags=30%, list=8%, signal=28%","Sgo1/Stag3/Rec8","cGASKOvsWT"
"GO:0048570","GO:0048570","notochord morphogenesis",10,-0.664340535795106,-1.49891132505433,0.0432525951557093,0.18363601816109,0.145008700522031,632,"tags=70%, list=4%, signal=67%","Wnt5a/Gli2/Nckap1/Efna1/Crb2/Epha2/Wnt11","cGASKOvsWT"
"GO:0071481","GO:0071481","cellular response to X-ray",10,-0.663590638321203,-1.4972193767903,0.0432525951557093,0.18363601816109,0.145008700522031,3174,"tags=60%, list=21%, signal=48%","Xrcc6/Xrcc5/Ccnd2/Sfrp2/Hmga2/Gata3","cGASKOvsWT"
"GO:1901888","GO:1901888","regulation of cell junction assembly",174,-0.349806210465119,-1.32169693684801,0.0430809399477807,0.18363601816109,0.145008700522031,2471,"tags=27%, list=16%, signal=23%","Thbs2/Vcl/Ptprd/Tjp1/Agrn/Farp1/Lhfpl4/Adgre5/Slitrk2/Bhlhb9/Src/Rock2/Ptk2/Flrt1/Clstn2/Cav1/Snai1/Amigo2/Gpc4/Phldb2/Gpbar1/Mdga1/Six4/Vegfa/Clstn3/Ghrl/Nectin1/Gja1/Epha3/Bdnf/Fermt2/Efna5/Wnt4/Lrrtm2/F11r/Nlgn1/Irx3/Adgrb2/Ntn1/Epha2/Ntrk2/Nrg2/Adgrl3/Musk/Cldn3/Cldn5/Slitrk6","cGASKOvsWT"
"GO:2000463","GO:2000463","positive regulation of excitatory postsynaptic potential",33,-0.493805139183863,-1.47451547488798,0.043343653250774,0.183889751986677,0.145209062154218,2673,"tags=42%, list=18%, signal=35%","Prkar1b/Grin2d/Prkcz/Dlg4/Neto1/Cacnb3/Dvl1/Grip2/Nlgn1/Stx1a/Drd4/Grin2c/Igsf11/Rims2","cGASKOvsWT"
"GO:2000404","GO:2000404","regulation of T cell migration",39,0.422545353531164,1.43314825173013,0.0433991391031722,0.183992309790938,0.145290047214083,2287,"tags=38%, list=15%, signal=33%","Tnfsf14/Aif1/Spn/Pycard/Itga4/Tnfrsf14/Cd200r1/Dock8/Adam8/Ccr2/Fadd/Adam17/Lgals9/Selenok/Il27ra","cGASKOvsWT"
"GO:0042749","GO:0042749","regulation of circadian sleep/wake cycle",14,-0.646438148300886,-1.5881770681909,0.0435011522641081,0.184159056703097,0.145421719384338,1843,"tags=50%, list=12%, signal=44%","Adora2a/Adrb1/Nr1d1/Ghrl/Ptger3/Nlgn1/Adora1","cGASKOvsWT"
"GO:0006376","GO:0006376","mRNA splice site selection",26,-0.530836734112155,-1.49940385028766,0.0434782608695652,0.184159056703097,0.145421719384338,4650,"tags=58%, list=31%, signal=40%","Luc7l2/Sfswap/Celf3/Luc7l3/Luc7l/Celf1/Celf5/Nol3/Ythdc1/Khdc4/Psip1/Prpf39/Celf4/Ptbp2/Srsf12","cGASKOvsWT"
"GO:0030104","GO:0030104","water homeostasis",39,-0.480101738504537,-1.47867238228107,0.043575220424385,0.184339809369105,0.145564451237687,548,"tags=18%, list=4%, signal=17%","Wfs1/Met/Cdh1/Atp6v1b1/Slc6a12/Grhl1/Cyp26b1","cGASKOvsWT"
"GO:0031346","GO:0031346","positive regulation of cell projection organization",379,-0.302181124503089,-1.22601488696262,0.0436835891381346,0.184665301996891,0.145821477410751,2770,"tags=24%, list=18%, signal=20%","Ret/Kalrn/Tapt1/Dzip1/Ripor2/Rrn3/Caprin2/Golga4/Braf/Fgfr1/Dixdc1/Srf/Ss18l2/Fnbp1l/Gprc5b/Ptprd/Flna/Agrn/Map1b/Anln/Fscn1/Fam98a/Wasl/Fzd4/Map6/Nckap1/Bhlhb9/P3h1/Src/Mapt/Dlg4/Creb3l2/Skil/Tiam2/Acsl6/Sema5a/Itpr1/Prkd1/Dpysl3/Serpini1/Itga2/Sgk1/Cx3cl1/Parp6/Serpine2/Dvl1/Avil/Gpc2/Vegfa/Sema7a/Tnik/Robo2/Epha3/Alkal1/Lif/Bdnf/Efna5/Eps8l2/Plxna4/Cntf/Ache/Espn/Dmd/Dnm3/Nlgn1/Tgfb3/Met/Hspb1/Kit/Shox2/Ntn1/Vil1/F2rl1/Bmp4/Ntrk2/Ankrd1/Tnfrsf12a/Akap5/Ngf/Cd24a/Myo5b/Itga3/Cobl/Islr2/Bmp5/Crabp2/Ptprz1/Snap91/Stmn2/Tnn","cGASKOvsWT"
"GO:0008211","GO:0008211","glucocorticoid metabolic process",16,-0.622392460817623,-1.58838480227623,0.043777967657006,0.184798374965925,0.145926558856687,904,"tags=31%, list=6%, signal=29%","Dkk3/Cacna1h/Wnt4/Star/Bmp5","cGASKOvsWT"
"GO:2000651","GO:2000651","positive regulation of sodium ion transmembrane transporter activity",16,-0.622376174878469,-1.58834323953267,0.043777967657006,0.184798374965925,0.145926558856687,1244,"tags=31%, list=8%, signal=29%","Gper1/Atp1b1/Dmd/Drd4/Wnk2","cGASKOvsWT"
"GO:1904851","GO:1904851","positive regulation of establishment of protein localization to telomere",10,-0.676866234115133,-1.52717229974201,0.0439593291706756,0.184979590123509,0.146069655917815,4634,"tags=90%, list=30%, signal=63%","Cct5/Cct8/Cct6a/Cct3/Cct4/Cct2/Tcp1/Cct7/Dkc1","cGASKOvsWT"
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway",46,-0.454094115194328,-1.43607691653427,0.043975605298116,0.184979590123509,0.146069655917815,2093,"tags=33%, list=14%, signal=28%","Fzd4/Bcar1/Flt4/Sulf1/Prkd1/Tmem204/Epn2/Vegfa/Fgf18/Foxc2/Hspb1/Bmp4/Mmrn2/Clec14a/Pgf","cGASKOvsWT"
"GO:0060412","GO:0060412","ventricular septum morphogenesis",43,-0.456568705542772,-1.43581060557015,0.0438729198184569,0.184979590123509,0.146069655917815,2260,"tags=30%, list=15%, signal=26%","Fgfrl1/Prox1/Fgfr2/Sox11/Zfpm1/Robo2/Nos3/Hey1/Smad7/Tgfb2/Bmp4/Hes1/Wnt11","cGASKOvsWT"
"GO:0009306","GO:0009306","protein secretion",305,-0.314503371428028,-1.25550523192159,0.0440097799511002,0.184979590123509,0.146069655917815,1566,"tags=15%, list=10%, signal=14%","Adrb1/Neo1/Rab11fip1/Doc2b/Nr1d1/F2r/Tango6/Brsk2/Pim3/Myh10/Ghrl/Gja1/Adtrp/Ptprn/Camk2n1/Adcy5/Baiap3/Mmp13/Efna5/Ezr/Ptger3/Syt9/Myom1/Rab3b/Lepr/Tgfb3/Tgfb2/Nnat/F2rl1/Stx1a/Ccl5/Pde1c/Ankrd1/Snord32a/Akap5/Rapgef4/Drd4/Cd200/Adra2a/Olfm2/Adcy8/Syt7/Krt20/C1qtnf3/Rims2/Vgf","cGASKOvsWT"
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region",305,-0.314503371428028,-1.25550523192159,0.0440097799511002,0.184979590123509,0.146069655917815,1566,"tags=15%, list=10%, signal=14%","Adrb1/Neo1/Rab11fip1/Doc2b/Nr1d1/F2r/Tango6/Brsk2/Pim3/Myh10/Ghrl/Gja1/Adtrp/Ptprn/Camk2n1/Adcy5/Baiap3/Mmp13/Efna5/Ezr/Ptger3/Syt9/Myom1/Rab3b/Lepr/Tgfb3/Tgfb2/Nnat/F2rl1/Stx1a/Ccl5/Pde1c/Ankrd1/Snord32a/Akap5/Rapgef4/Drd4/Cd200/Adra2a/Olfm2/Adcy8/Syt7/Krt20/C1qtnf3/Rims2/Vgf","cGASKOvsWT"
"GO:0018212","GO:0018212","peptidyl-tyrosine modification",271,0.267795883642284,1.223843938886,0.043938317627134,0.184979590123509,0.146069655917815,1983,"tags=27%, list=13%, signal=24%","Ntrk1/Gfra1/Cd4/Il4/Gas6/Aatk/Fgr/Hgf/Plcg2/Enpp2/Ptpn6/Lilra5/Hck/Nod2/Jak3/Tec/Hcls1/Lrp4/Ehd4/Itgb2/Ptprc/Btk/Ptger4/Fes/Nrg1/Syk/Bank1/Clec4n/Tlr4/Efemp1/Csf1r/Arrb2/Ptpn22/Lyn/Socs3/Ptprj/Txk/Erbb3/Il18/Sh2d1b1/Agt/Il6ra/Rap2b/Adra1a/Cd300a/Igf1/Kdr/Ptpn1/Tnfrsf14/Psen2/Stap1/Lilrb4b/Pdgfra/Parp14/Tyk2/Vegfb/Parp9/Plpp3/Samsn1/Tgfb1/Bmx/Il11/Cblb/Il34/Dusp22/Epha7/Adam17/Nrp1/Il15/Pdgfc/Sema4d/Sh2b3","cGASKOvsWT"
"GO:0001974","GO:0001974","blood vessel remodeling",51,-0.438208295733882,-1.40387616071493,0.0440729483282675,0.184980460269214,0.146070343030829,2547,"tags=33%, list=17%, signal=28%","Mdm2/Axl/Flna/Flt4/Hoxa3/Vegfa/Gja1/Eln/Nos3/Jag1/Adra1b/Lif/Angpt2/Foxc2/Tgfb2/Erg/Dll4","cGASKOvsWT"
"GO:0050806","GO:0050806","positive regulation of synaptic transmission",147,-0.361505411984583,-1.34181600874892,0.0440587449933244,0.184980460269214,0.146070343030829,2307,"tags=27%, list=15%, signal=23%","Rims3/Kctd13/Syde1/Cacng8/Prkcz/Dlg4/Adora2a/Ptk2/Clstn2/Adrb1/Serpine2/Slc4a8/Clstn3/Prnp/Calb2/Baiap3/Gfap/Mir22/Lrrtm2/Mir23b/Mir7-1/Syt12/Nlgn1/Rasgrf2/Stx1a/Ntrk2/Mir145a/Akap5/Car2/Slc1a1/Ager/Grin2c/Cyp46a1/Ptgs2/Adcy8/Musk/Igsf11/Adora1/Rims2","cGASKOvsWT"
"GO:0021545","GO:0021545","cranial nerve development",40,-0.483689443423146,-1.49026354875643,0.044110707004101,0.185006791117843,0.146091135259835,1968,"tags=32%, list=13%, signal=28%","Sema3a/Sema3f/Hoxa3/Phox2a/Adarb1/Six4/Plxna4/Hoxb2/Dmd/Hoxa1/Tfap2a/Hes1/Slitrk6","cGASKOvsWT"
"GO:0099532","GO:0099532","synaptic vesicle endosomal processing",13,0.615911928082208,1.59665498606982,0.0441552912559133,0.185044250853158,0.146120715445652,4364,"tags=77%, list=29%, signal=55%","Itsn1/Ap1s2/Bcl2l1/Vti1a/Ap3d1/Ap3b1/Gripap1/Itsn2/Stx12/Vamp4","cGASKOvsWT"
"GO:1990874","GO:1990874","vascular associated smooth muscle cell proliferation",64,-0.411641643734825,-1.36267226465231,0.0441826215022091,0.185044250853158,0.146120715445652,2252,"tags=30%, list=15%, signal=25%","Gper1/Hmox1/Src/Tert/Mmp9/Tafa5/Cdkn1a/Edn1/Gstp1/Gstp2/Ddit3/Tpm1/Tgfb3/Nr4a3/Fgf2/Cnn1/Drd4/Myocd/Htr1b","cGASKOvsWT"
"GO:0098815","GO:0098815","modulation of excitatory postsynaptic potential",46,-0.453587452446042,-1.43447459082042,0.0444360786549996,0.185973218074628,0.146854277036466,2673,"tags=37%, list=18%, signal=31%","Prkar1b/Slc8a2/Grin2d/Prkcz/Dlg4/Neto1/Cacnb3/Dvl1/Grip2/Celf4/Nlgn1/Stx1a/Drd4/Grin2c/Tmem108/Igsf11/Rims2","cGASKOvsWT"
"GO:0086005","GO:0086005","ventricular cardiac muscle cell action potential",20,-0.565687671440723,-1.51674407449401,0.0445544554455446,0.186203399856344,0.147036040730673,1702,"tags=35%, list=11%, signal=31%","Snta1/Cav1/Rnf207/Kcnh2/Pkp2/Kcnj8/Dsc2","cGASKOvsWT"
"GO:0007601","GO:0007601","visual perception",84,-0.393148840676341,-1.36495010886827,0.0445402298850575,0.186203399856344,0.147036040730673,1829,"tags=24%, list=12%, signal=21%","Sema5a/Best1/Reep6/Gnat2/Opn1sw/Wfs1/Tulp1/Col2a1/Cabp1/Cacnb2/Pde6b/Aoc2/Col11a1/Gja3/Lamc3/Clic5/Olfm2/Rgs9/Dll4/Slitrk6","cGASKOvsWT"
"GO:0006071","GO:0006071","glycerol metabolic process",15,-0.617922718123965,-1.5520196415913,0.0447042130985185,0.186696486259342,0.147425407801795,2653,"tags=53%, list=17%, signal=44%","Coq2/Pck2/Gk5/Pla2g4a/Coq3/Angptl3/Dysf/Mogat2","cGASKOvsWT"
"GO:0090181","GO:0090181","regulation of cholesterol metabolic process",30,0.467168647690656,1.50508486707623,0.044982604700796,0.187716586191702,0.148230932595218,1757,"tags=30%, list=12%, signal=27%","Dhcr7/Apoe/Fdps/Fmo5/Ldlr/Srebf2/Scp2/Lpcat3/Srebf1","cGASKOvsWT"
"GO:0007606","GO:0007606","sensory perception of chemical stimulus",51,-0.449503459773203,-1.44006217471909,0.0450123672471253,0.187716586191702,0.148230932595218,2311,"tags=31%, list=15%, signal=27%","Reep2/Or5m3b/P2rx3/Gjb4/Car6/Gng13/Gnat2/Cfap69/Tas1r3/Or4f62/Vmn1r43/Asic3/Wnt10b/Pde1c/Or2r2/Lef1","cGASKOvsWT"
"GO:0070423","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway",20,0.539149980498859,1.57299811491949,0.0451800328686173,0.188282179529074,0.148677554971904,2804,"tags=45%, list=18%, signal=37%","Slc15a2/Lacc1/Nod2/Tlr4/Ptpn22/Slc15a3/Otulin/Igtp/Irgm1","cGASKOvsWT"
"GO:0045019","GO:0045019","negative regulation of nitric oxide biosynthetic process",16,0.58532410837796,1.5983332571727,0.0453665336594421,0.188357481728427,0.148737017566355,1586,"tags=31%, list=10%, signal=28%","Il10/Il4/Cd34/Sirpa/Gla","cGASKOvsWT"
"GO:1904406","GO:1904406","negative regulation of nitric oxide metabolic process",16,0.58532410837796,1.5983332571727,0.0453665336594421,0.188357481728427,0.148737017566355,1586,"tags=31%, list=10%, signal=28%","Il10/Il4/Cd34/Sirpa/Gla","cGASKOvsWT"
"GO:0043303","GO:0043303","mast cell degranulation",35,0.44697225276504,1.48779016925601,0.0454439939512687,0.188357481728427,0.148737017566355,3259,"tags=57%, list=21%, signal=45%","Il4/Fgr/Unc13d/Fes/Syk/Lyn/Cd84/Cd300a/Milr1/Fcer1g/Rac2/Pld2/Lat2/Snap23/Vamp8/Sphk2/D6Wsu163e/Gab2/Adora3/Stxbp2","cGASKOvsWT"
"GO:0000245","GO:0000245","spliceosomal complex assembly",43,-0.455471430349396,-1.43235991054714,0.0453857791225416,0.188357481728427,0.148737017566355,4806,"tags=58%, list=32%, signal=40%","Rbm5/Ddx39b/Gemin6/Srsf6/Prpf19/Sf3a3/Ncbp1/Luc7l2/Sfswap/Celf3/Luc7l3/Gemin2/Luc7l/Gcfc2/Celf1/Celf5/Nol3/Ythdc1/Usp39/Khdc4/Psip1/Prpf39/Celf4/Ptbp2/Srsf12","cGASKOvsWT"
"GO:0002066","GO:0002066","columnar/cuboidal epithelial cell development",37,-0.473093037690477,-1.43071435293067,0.0453125,0.188357481728427,0.148737017566355,2923,"tags=38%, list=19%, signal=31%","Cdh2/Rarg/Hoxa5/Bmp6/Yap1/Src/Dll1/Shroom3/Mir7-1/Klf5/Cdh1/Bmp4/Rarb/Bmp5","cGASKOvsWT"
"GO:0070232","GO:0070232","regulation of T cell apoptotic process",37,-0.47280574860618,-1.42984554154771,0.0453125,0.188357481728427,0.148737017566355,632,"tags=22%, list=4%, signal=21%","Slc46a2/Tnfrsf4/Efna1/Tgfb2/Ccl5/Bmp4/Rorc/Gimap8","cGASKOvsWT"
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division",47,-0.444489968673183,-1.41597209637016,0.0454545454545455,0.188357481728427,0.148737017566355,3452,"tags=28%, list=23%, signal=21%","Klhl22/Zw10/Cenpe/Zwint/Trip13/Chek1/Mtbp/Fgfr2/Tex14/Xrcc3/Tom1l1/Bmp4/Fgfr3","cGASKOvsWT"
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis",124,0.310786763122141,1.28703978992357,0.0454071236477355,0.188357481728427,0.148737017566355,1953,"tags=25%, list=13%, signal=22%","Cxcr4/Fabp5/Cmklr1/Il4/Ksr2/Fabp4/Irf4/Ucp2/Plcl2/Pctp/Lpin1/Lcn2/Syk/Tlr4/Map2k6/Adrb2/Il18/Trpv2/Appl2/Adamts5/Epas1/Prdm16/Mfap2/Notch1/Ccr2/Adam17/Flcn/Il15/Pdgfc/Oma1/Bscl2","cGASKOvsWT"
"GO:0003334","GO:0003334","keratinocyte development",11,-0.665959964699614,-1.54132877080959,0.0455362712103352,0.188563163940754,0.148899435106382,2274,"tags=45%, list=15%, signal=39%","Dnase1l2/Palld/Krt10/Flnb/Tfap2a","cGASKOvsWT"
"GO:0060117","GO:0060117","auditory receptor cell development",22,-0.551836114261911,-1.50370119588139,0.0457516339869281,0.189023633092554,0.14926304587295,976,"tags=32%, list=6%, signal=30%","Ripor2/Sod1/Fgfr1/Whrn/Cdh23/Clic5/Slitrk6","cGASKOvsWT"
"GO:0070307","GO:0070307","lens fiber cell development",12,-0.63329094247895,-1.4978378232065,0.0456852791878173,0.189023633092554,0.14926304587295,2823,"tags=42%, list=19%, signal=34%","Atf4/Prox1/Fgfr2/Epha2/Fgfr3","cGASKOvsWT"
"GO:0042304","GO:0042304","regulation of fatty acid biosynthetic process",38,0.407397807673264,1.38454293549634,0.0457761453183637,0.189023633092554,0.14926304587295,2396,"tags=29%, list=16%, signal=24%","Apoc2/Apoc2l/Fabp5/Insig1/Apoc1/Agt/Abcd2/Abcd1/Srebf1/Mid1ip1/Nr1h3","cGASKOvsWT"
"GO:0010634","GO:0010634","positive regulation of epithelial cell migration",146,-0.357198834540524,-1.32423781296936,0.0457604306864065,0.189023633092554,0.14926304587295,2767,"tags=29%, list=18%, signal=24%","Map4k4/Ets1/Gata2/Fgfr1/Glipr2/Amot/Egf/Hmox1/Prox1/Itgb3/Hdac7/Src/Rock2/Amotl1/Mmp9/Bcar1/Flt4/Sparc/Sema5a/Prkd1/Itga2/Akt3/Angpt4/Igf2/Vegfa/Nos3/Fgf18/Atoh8/Foxc2/Tgfb2/Met/Hspb1/Has2/Vil1/Gata3/Bmp4/Hbegf/Fgf2/Serpine1/Itga3/Ptgs2/Epb41l4b","cGASKOvsWT"
"GO:0030810","GO:0030810","positive regulation of nucleotide biosynthetic process",20,0.537455654658627,1.56805483114105,0.0459393434278694,0.18929844458777,0.149480051546503,2704,"tags=40%, list=18%, signal=33%","Prkn/Il4/Nos1/Pid1/Bcl2l1/Ppara/Trem2/Tafazzin","cGASKOvsWT"
"GO:1900373","GO:1900373","positive regulation of purine nucleotide biosynthetic process",20,0.537455654658627,1.56805483114105,0.0459393434278694,0.18929844458777,0.149480051546503,2704,"tags=40%, list=18%, signal=33%","Prkn/Il4/Nos1/Pid1/Bcl2l1/Ppara/Trem2/Tafazzin","cGASKOvsWT"
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation",86,-0.390811809406285,-1.36589271352097,0.0459110473457676,0.18929844458777,0.149480051546503,2701,"tags=33%, list=18%, signal=27%","Bmp6/Gata2/Fgfr1/Vash2/Nr4a1/Egf/Hmox1/Arg1/Prox1/Itgb3/Flt4/Sema5a/Prkd1/Akt3/Cav1/Igf2/Dysf/Vegfa/Ghrl/Wnt2/Egfl7/Bmp4/Fgf2/Nrarp/Pgf/Thbs4/Fgfr3/Ppp1r16b","cGASKOvsWT"
